protein_id,amplitude,amplitude_err,tau,tau_err,offset,offset_err,new_half_life,bins,exp_rmse,protein_groups,desc,used_for_analysis,GO,0h_A,05h_A,1h_A,2h_A,4h_A,8h_A,12h_A,0h_B,05h_B,1h_B,2h_B,4h_B,8h_B,12h_B,0h_C,05h_C,1h_C,2h_C,4h_C,8h_C,12h_C
Tb927.10.6780,0.9629977361816446,,9.33719623621837,,5.648912448918962e-10,,6.431515838997645,8.0,0.02604575817315573,Tb927.10.6780,"vacuolar protein sorting-associated protein 45, putative",1,GO:0006904|vesicle docking involved in exocytosis; GO:0000149|SNARE binding; GO:0016192|vesicle-mediated transport,0.9380754980323316,0.9084287312214676,0.8858169264424393,0.8167818181818182,0.6422723458510623,0.39428494272398623,0.19939168963095044,0.930589942525452,0.9099775078722449,0.9133003545222196,0.790848613122424,0.6578999172745733,0.3749488808553189,0.2168527314010952,0.9154090638724834,0.9239942991928006,0.8738807618206326,0.7910074465635043,0.6539281571379832,0.3898084964334657,0.2441329087378641
Tb927.10.6790,,,,,,,,none,,Tb927.10.6790,Gamma-tubulin complex component 3-like protein,0,GO:0005815|microtubule organizing center; GO:0007020|microtubule nucleation; GO:0000922|spindle pole; GO:0000226|microtubule cytoskeleton organization; GO:0000930|gamma-tubulin complex; GO:0043015|gamma-tubulin binding,,,,0.5668328241256605,0.4840663340537701,0.2866190315694865,,,,0.7109766875579353,0.5979730612655174,0.46345923436888,,0.19942888373633647,,,,,0.5341462400629231,0.4112398969939573,
Tb927.10.680,,,,,,,,none,,Tb927.10.680,"Protein of unknown function (DUF971), putative",0,GO:0005739|mitochondrion,,,,,,,,,,,,,,,,,,,,,
Tb927.10.6800,1.0358645475175543,,8.504813275480998,,1.310063169057685e-14,,5.854551931173639,6.0,0.026848699009993208,Tb927.10.6800,"developmentally regulated GTP-binding protein, putative",1,GO:0097014|ciliary plasm; GO:0009987|cellular process; GO:0005737|cytoplasm; GO:0005525|GTP binding,1.020923063733895,0.9460678292299388,0.9047432341177084,0.8697258570924458,0.6800003006162635,0.4064140675487229,0.2438191389169189,1.0259114803679767,0.944709835937104,0.9332919375181916,0.8671333106758996,0.6799174395665872,0.40185818131943496,0.238676905557009,0.9566682771671298,0.9546842309182488,0.9299763527287556,0.8549338613404589,0.670513455379762,0.4046468212415856,0.24398215724302555
Tb927.10.6810,0.9544555661902644,0.0789375851032308,10.03869014497952,1.8266382370923824,0.003256546954775619,0.0877866241153791,6.951864479143802,9.0,0.015260935832294457,Tb927.10.6810,"guanylate kinase, putative",1,GO:0020015|glycosome; GO:0015949|nucleobase-containing small molecule interconversion; GO:0005737|cytoplasm,,0.8789903025039804,0.8768456845005804,0.8105058927809329,0.6871148360535215,0.3393048277572789,0.2850842861201736,,0.9418985832944649,0.8643064548097251,0.7682414160673804,0.6171232011232011,0.4377629522577176,0.2839077735080328,0.8853406381575611,0.9144122884484532,0.8554675114876508,0.8051144709456712,0.6418399801129301,0.4157158310407426,0.3016997318163349
Tb927.10.6820,1.0513823249606835,,8.616187764108671,,7.051892403353578e-10,,5.931750849691984,6.0,0.04146037364328296,Tb927.10.6820,"hypothetical protein, conserved",1,none,,0.8740580314861546,0.7957937736512166,0.8779973338547129,0.7791636359726002,0.4176324670228501,0.23164619065269396,0.8976015888215061,0.9593123072871984,0.9659771867216402,0.9259299080241039,0.5357510960067969,0.4565992636255208,0.2230378600165188,,,0.9773124859143852,0.850826459779502,0.7586317133830747,0.4102729848759005,0.2604512457842424
Tb927.10.6840,1.034387469684801,,8.875466021889027,,3.672883108762903e-09,,6.111468868620241,7.0,0.04714735848147556,Tb927.10.6840,"hypothetical protein, conserved",1,GO:0005737|cytoplasm,0.950046745310676,0.9246782912691648,0.9412873239540448,0.8557707213215254,0.6440208238144687,0.35816872963217355,0.2697239672705597,0.925609349284895,0.964921469745832,0.936690159227356,0.8689805456967652,0.646047726098552,0.3359839395231863,0.2529586611567817,0.9407171639057348,0.936032251406388,0.9525934885440904,0.8680143493528476,0.6873497719109467,0.4055731585145087,0.2411317924865832
Tb927.10.6850,,,,,,,,none,,Tb927.10.6850,"Mitochondrial ribosomal protein S18, putative",0,GO:0048255|mRNA stabilization; GO:0003723|RNA binding; GO:0005739|mitochondrion; GO:0005763|mitochondrial small ribosomal subunit; GO:0005737|cytoplasm; GO:0043631|RNA polyadenylation,,,,,0.4036840253539218,,,,0.6579367141409929,,,,,,,,0.6056316566897303,,,,
Tb927.10.6870,0.839792019224751,,13.687057265900927,,6.19928997025454e-10,,9.446609752167353,10.0,0.06367912660472821,Tb927.10.6870,"short-chain dehydrogenase, putative",1,GO:0005737|cytoplasm; GO:0016491|oxidoreductase activity,0.6803373817609701,0.8087364641329784,0.7823585784743747,0.8200975007088751,0.72563661603789,0.4407397396156231,0.2951109704762727,0.9462161349352389,0.8041461084698012,0.8812115840621964,0.8351323627621211,0.6952423553270081,0.4501636363636364,0.2825470074655194,0.7845899206582428,,0.9045162975003752,0.8552025835733613,0.6932717880794702,0.470319988879622,0.3110356537548921
Tb927.10.6970,1.005658327279209,,8.580475116077455,,1.8332921847274974e-09,,5.906996738194344,6.0,0.01111374373412688,Tb927.10.6970;Tb927.10.6940,"serine peptidase, Clan SC, Family S9B;Dipeptidyl-peptidase 8-like, putative",1,GO:0097014|ciliary plasm; GO:0005737|cytoplasm; GO:0006508|proteolysis; GO:0008236|serine-type peptidase activity,1.0077930863484803,0.9307153042289286,0.8810858017466463,0.7968493591654248,0.6010758620689656,0.3869011578650099,0.2333887824546497,0.9811446233075972,0.9391202564929008,0.8916899664760952,0.8011877083844522,0.6283826865367987,0.3710754656931574,0.26317569379273364,0.9554510896264888,0.9745997506539223,0.9033642067523155,0.7954296647788154,0.614653559170273,0.4345271480842832,0.2362386081193041
Tb927.10.6980,0.6662453271081379,0.0961344490696906,4.6168650115656416,1.6775651552156945,0.23641513687734506,0.10493962995670383,5.157424535272877,4.0,0.03090240959813786,Tb927.10.6980,"caltractin, putative",1,GO:0005509|calcium ion binding; GO:0005737|cytoplasm,0.9337846792543212,0.8278704579172721,0.794163440292847,0.7239989705384355,0.42459462428879735,0.37628090885647975,0.21034004732401906,0.932465927457245,0.8108298427996159,0.5754604945659518,0.7196371442467341,0.5845750311233121,0.3421973365236282,0.22277336046563825,0.9052361291596072,0.8280402859267829,0.7667119563001916,0.6750817689912638,0.5341007121699124,0.3365765294688877,
Tb927.10.6990,0.8845442908144705,0.015385421648810859,4.311766787908305,0.4383351838652235,0.07356807577524482,0.021641336978857773,3.317482873493238,1.0,0.022915687992895013,Tb927.10.6990,"hypothetical protein, conserved",1,GO:0005737|cytoplasm; GO:0097014|ciliary plasm; GO:0005739|mitochondrion; GO:0020018|ciliary pocket membrane,0.9183687524596617,0.8583903049774397,0.8168989758722445,0.6144724601079095,0.4904603019080991,0.21042938282940907,0.10517255801902507,,0.8614896581620014,0.6986318955042528,0.5570337068498102,0.4027217128104692,0.21452347482290926,0.11962336328877506,,0.8648979051035329,0.7574818207844259,0.5713691565266307,0.4377661478075155,0.2310098765822285,0.1322749291655242
Tb927.10.7010,1.0629385848631685,0.1281578461607353,9.41077012928715,2.740837599736799,4.558131649901043e-12,0.0037526497063927132,6.482513370138329,8.0,0.0253714643612045,Tb927.10.7010;Tb11.v5.0806,"hypothetical protein, conserved;hypothetical protein, conserved",1,none,,,0.9325178301275124,0.9280105571847508,0.7443022030885639,0.4418844930977583,0.2869885257418125,,,,0.8852629982717288,0.7234217946109353,0.4646974160529272,0.28928192245397155,,,0.9552114557055944,0.8366256281680929,0.7665428057245695,0.4445845425693897,0.30034837232330736
Tb927.10.7020,0.993633638272859,,9.971799239845264,,4.3659720283528713e-10,,6.871389120649494,9.0,0.03735394880089202,Tb927.10.7020;Tb927.10.7020,"acid phosphatase, putative;acid phosphatase, putative",1,GO:0003993|acid phosphatase activity; GO:0005737|cytoplasm,0.9398233807536134,0.9944280910448072,0.9668514868273246,0.8424137082859137,0.684452101453683,0.4315039735675159,0.2882603844486198,0.9481184493805516,0.9847627172726509,0.9588386399145156,0.8469854637531652,0.6697937582641666,0.4323391696874359,0.29748503603221715,0.9510879061620844,0.9302298953998426,0.9897952592899288,0.8515373217075753,0.6987422136422137,0.4465919517535988,0.2984775110023619
Tb927.10.7030,,,,,,,,none,,Tb927.10.7030,"hypothetical protein, conserved",0,GO:0005634|nucleus; GO:0005730|nucleolus; GO:0003676|nucleic acid binding,,,0.6585101650526829,0.457852268576021,,0.21492464640177056,,,0.6607800216916763,,,,0.17884685620567412,,,,,0.5207845962044605,,,
Tb927.10.7050,0.9891323897062928,0.09209032306293832,8.016583603470071,2.8703081611327765,0.0692323419058336,0.13790815732647166,6.093602073460639,7.0,0.0635055530686259,Tb927.10.7050,"chromatin assembly factor 1 subunit B, putative",1,GO:0042393|histone binding; GO:0051082|unfolded protein binding; GO:0006334|nucleosome assembly; GO:0005634|nucleus; GO:0031497|chromatin assembly; GO:0005515|protein binding; GO:0006333|chromatin assembly or disassembly; GO:0005654|nucleoplasm; GO:0005737|cytoplasm,,0.8612106370838751,0.8946377818103068,0.8669482349077774,0.6304458446866487,0.4123492158865589,0.2632467085161936,,0.9374756010179628,0.6613582572574023,0.8728420150997883,0.6401057018950068,0.4437100776252591,0.2892913835729329,,,0.9255913978494624,0.8448679876851871,0.6756012355346733,0.4052248732478378,0.2920784994789857
Tb927.10.7060,1.052962920798326,,9.784016601743312,,3.8385814526975545e-09,,6.741228145589649,9.0,0.022525480327371682,Tb927.10.7060,Nucleoporin NUP96,1,GO:0017056|structural constituent of nuclear pore; GO:0044612|nuclear pore linkers; GO:0005634|nucleus; GO:0005643|nuclear pore; GO:0005737|cytoplasm,1.0013162641983604,0.9516545798096868,0.9508235198173218,0.8679553678229665,0.7118689062376784,0.4594568835098336,0.3136454182475517,0.9775240590341454,0.9762206352043392,0.9597836037493458,0.875757131772331,0.6906669610750111,0.4734278337887497,0.30893662622870405,1.0311076014666434,0.9804239608759174,0.9514873558292791,0.8551977746286674,0.7147825628868696,0.4702086687306502,0.3087714295698361
Tb927.10.7070,,,,,,,,none,,Tb927.10.7070,small nuclear RNA-activating protein,0,GO:0005634|nucleus; GO:0031981|nuclear lumen,,,,,,0.4326728684339373,0.3601359449548036,,,,,,0.3439329772079772,0.34012065875606023,,,,,,0.4663621668748086,0.3003652957830428
Tb927.10.7080,,,,,,,,none,,Tb927.10.7080,"ATP-dependent DEAD/H RNA helicase, putative",0,GO:0005524|ATP binding; GO:0008026|ATP-dependent helicase activity; GO:0020023|kinetoplast; GO:0005739|mitochondrion; GO:0003676|nucleic acid binding; GO:0005737|cytoplasm,,0.7485944916793839,0.6271255662314456,,0.4125916583692887,,,0.2365036157768879,0.8375350097795692,0.5174612199120007,0.3372945229475651,,,,0.8780496709300882,0.7952222345071591,0.5544971482330806,,,,
Tb927.10.7090,1.0719956886873536,,6.7634818136124295,,2.67160071842909e-10,,4.6475529396300095,3.0,0.05131082368860752,Tb927.10.7090,"Alternative oxidase, mitochondrial",1,GO:0016491|oxidoreductase activity; GO:0097014|ciliary plasm; GO:0005743|mitochondrial inner membrane; GO:0009916|alternative oxidase activity; GO:0005739|mitochondrion; GO:0005737|cytoplasm; GO:0008199|ferric iron binding; GO:0055114|oxidation-reduction process,0.9957720377954198,0.9931311568331952,0.9541146516581328,0.8460093338852499,0.6558486957892248,0.33952442941877115,0.1932492706490028,1.0165721817814777,0.9890433284081926,0.9661971321573622,0.8354973321858865,0.6757773530817011,0.3417914186834637,0.17557033393054158,0.9344856247735556,0.9863817531949908,0.972984722367798,0.8162832771635947,0.6965555570668808,0.3827028759790728,0.1803645505244604
Tb927.10.710,1.0876141071912415,,6.799306627426937,,2.942970311892168e-10,,4.672384808472614,3.0,0.023193705847156548,Tb927.10.710,"hypothetical protein, conserved",1,GO:0005739|mitochondrion; GO:0005737|cytoplasm,,,,0.7849150052919196,0.7349493895001902,0.3855878447490283,0.2204523046466716,,,,0.8278913566275287,0.6426216804648389,0.3293924216170269,0.1630525773319431,,,,,0.5184684920358099,0.3977090061649836,0.1912268051434224
Tb927.10.7110,0.9953477185497664,,8.542078720168519,,7.723148787164291e-10,,5.880382375673633,6.0,0.02278109537230936,Tb927.10.7110,Myo-inositol 1-phosphate synthase,1,GO:0006021|inositol biosynthetic process; GO:0008654|phospholipid biosynthetic process; GO:0006506|GPI anchor biosynthetic process; GO:0004512|inositol-3-phosphate synthase activity; GO:0005737|cytoplasm,0.932334237615202,0.8958111386745905,0.8999235991714443,0.7952513063196294,0.6225818263623306,0.3786703149560459,0.24964192365410806,0.9732961886573114,0.8956880842651435,0.8824200779808472,0.7991247338537971,0.6408766533263941,0.3614988050398639,0.24910126670865695,0.9522171827256574,0.9174736240945024,0.888942174885019,0.7901992105874159,0.6323616954963378,0.37546893651933133,0.2271088035227236
Tb927.10.7120,1.085379604533153,,8.91202004435491,,2.626427964003142e-10,,6.13680615706581,7.0,0.022727303899685483,Tb927.10.7120,"hypothetical protein, conserved",1,none,0.9929850294803364,0.9775379499881248,0.9883550860173064,0.9023534535734956,0.7322187503662639,0.4656921700951297,0.2815632768705825,,1.013123019693557,0.972830480985694,0.9200838501179144,0.6947667309073046,0.4617580230381789,0.2833356147849424,,0.9792082286188049,0.9387242026266416,0.8804153537062493,0.7214871156191821,0.4250763786291016,0.2720163098878696
Tb927.10.7130,0.8534737393128475,,10.129010697330585,,2.0591062188657358e-10,,6.98035979723094,9.0,0.06201689974372145,Tb927.10.7130,"hypothetical protein, conserved",1,GO:0005488|binding,0.7423362342702576,0.9578981232141754,0.7474199587214816,0.7665859412014064,0.6698141450989025,0.42032074546346254,0.2768494560021851,,0.8279653276684779,0.7702538734896944,0.8519458542480016,0.5514230423664386,0.3766824250383016,0.2645351997995741,,,,0.8323860062099966,0.6520958722645144,0.4232656026150649,0.2521716586243326
Tb927.10.7140,1.0842592253978234,,5.144404894137387,,4.283751131595181e-11,,3.5252943363161355,1.0,0.03520077873419036,Tb927.10.7140,membrane-bound acid phosphatase 2,1,GO:0003993|acid phosphatase activity; GO:0016021|integral component of membrane; GO:0005737|cytoplasm; GO:0005765|lysosomal membrane,1.0280432368401569,0.9614835935438778,0.8889861227065653,0.7756263579945611,0.5433785701142846,0.23427786672555626,0.13540512261827756,1.0201362279980972,0.9525357220228508,0.9012487295313384,0.7855329180327869,0.5136590183207604,0.2135962267377241,0.09817240022042037,0.9716051532925238,0.9874093763305736,0.8457045805666111,0.7586065148289641,0.5143431180074273,0.2213501027333292,0.1043987035774214
Tb927.10.7190,,,,,,,,none,,Tb927.10.7190,"D-tyrosyl-tRNA deacylase, putative",0,GO:0019478|D-amino acid catabolic process; GO:0051499|D-aminoacyl-tRNA deacylase activity; GO:0097014|ciliary plasm; GO:0002161|aminoacyl-tRNA editing activity; GO:0005737|cytoplasm; GO:0004045|aminoacyl-tRNA hydrolase activity,,,0.9371066102268596,,0.6526831164686598,0.3652788901888685,0.2973815748714454,,0.9740488412083259,,0.8938301660872925,0.7105708262696249,0.4031163927746842,0.3211302077346252,,0.9774132039586088,,,0.7405664791234825,0.3950928718180869,
Tb927.10.720,0.9841781630009374,0.1293167724688368,8.003979256256159,1.9673755527503805,6.061440238624982e-11,0.007368545559806834,5.507400243308683,5.0,0.021758502844202905,Tb927.10.720,Flagellum attachment zone protein 24,1,GO:0036064|ciliary basal body; GO:0051286|cell tip; GO:0005515|protein binding; GO:0010608|posttranscriptional regulation of gene expression; GO:0032154|cleavage furrow,0.9640325630552145,0.9384044047766622,0.8872705969040473,0.7676569673999089,0.6125300552069403,0.3538010335917313,0.2200719322514255,0.9389664209664209,0.9144152632750884,0.9168609982657452,0.7840518133187935,0.5960161515983352,0.3606630516752253,0.18933518815563471,0.945663874989966,0.9542626677104986,0.9083158039413316,0.8063516533095875,0.6154830055074745,0.3443175668036031,0.2262912649637375
Tb927.10.7200,1.1008949013349918,,8.426974553606541,,2.253743858204871e-10,,5.800598242281055,6.0,0.08030839938968103,Tb927.10.7200,"TPR repeat, putative",1,GO:0005515|protein binding; GO:0097014|ciliary plasm; GO:0005737|cytoplasm,0.8625796283050359,0.9755916727538352,0.9363402073738032,0.8644034267912774,0.7018700353164901,0.4104579160764008,0.2352710714032921,0.9405124413624312,0.9210794362588084,0.9746290803611556,0.8919317306491736,0.7125491576990254,0.42139490537872587,0.2590119939797359,0.9346242948947822,0.9653396257562076,0.895734487816688,0.8873982286951387,0.7171125259016788,0.4408125451356649,0.25023598290728266
Tb927.10.7210,,,,,,,,none,,Tb927.10.7210,Flagellum attachment zone protein 17,0,none,,,,0.5137424255453321,0.5506638326738271,0.23078589167620064,,,,0.5485797167344899,0.8533991613890581,0.4209068068945371,0.34227540589296457,0.22173582689335392,,0.4746830946475719,,,0.5970534207176199,,
Tb927.10.7230,1.0296961539988487,0.18863842508563644,9.78439671570624,4.122479656339763,2.6901236793719363e-10,0.036446864176263034,6.74149158759779,9.0,0.03955285291428582,Tb927.10.7230;Tb11.v5.0615,"Flagellar Member 1;hypothetical protein, conserved",1,GO:0005930|axoneme; GO:0031514|motile cilium,0.9751549123327244,0.9491863261902568,0.9131241674296039,0.8854566730854688,0.7423023034734919,0.4727331033448328,0.31365318067558395,0.9727625283303954,0.9539771282322116,0.9333547977553768,0.9125452712105934,0.7355090546289672,0.4818034304047384,0.30170561352611797,0.958847587969407,0.956888315229214,0.9348463939371796,0.8839487030107479,0.7384374030216415,0.4861677961826285,0.30103113796207304
Tb927.10.7240,,,,,,,,none,,Tb927.10.7240,kinetoplastid kinetochore protein 14,0,GO:0005634|nucleus; GO:0000776|kinetochore; GO:0007059|chromosome segregation,,,0.7680131835876771,0.5156666364542736,,,,,0.8288932621747832,0.7342951212211912,0.5061094286735002,0.3352719119686108,0.07021694545702313,,,0.9432940539312888,,0.489100185880657,,,
